,背番号,選手名,防御率,登板,先発,完投,完封,ＱＳ,勝利,敗戦,ホールド,セーブ,勝率,投球回,被安打,被本塁打,奪三振,奪三振率,与四球,与死球,暴投,ボーク,失点,自責点,被打率,Ｋ／ＢＢ,ＷＨＩＰ,Team
15,51,フレディ・ペラルタ,3.86,30,30,0,0,16,12,10,0,0,.545,165.2,131,26,210,11.41,54,6,6,1,77,71,.212,3.89,1.12,ミルウォーキー・ブリュワーズ
16,52,エリク・ラウアー,6.56,10,9,0,0,2,4,6,0,0,.400,46.2,54,16,43,8.29,24,0,0,0,39,34,.292,1.79,1.67,ミルウォーキー・ブリュワーズ
17,53,ブランドン・ウッドラフ,2.28,11,11,1,1,7,5,1,0,0,.833,67,40,9,74,9.94,15,3,0,0,17,17,.172,4.93,0.82,ミルウォーキー・ブリュワーズ
18,54,チアゴ・ビエイラ,0.00,2,0,0,0,0,0,1,0,0,.000,3,0,0,2,6.00,1,0,0,0,1,0,.000,2.00,0.33,ミルウォーキー・ブリュワーズ
19,55,ホビー・ミルナー,1.82,73,0,0,0,0,2,1,17,0,.667,64.1,49,5,59,8.25,13,2,1,0,16,13,.209,4.54,0.96,ミルウォーキー・ブリュワーズ
20,56,ジェーソン・ジャンク,4.91,2,1,0,0,0,0,1,0,0,.000,7.1,8,1,5,6.14,2,0,0,0,5,4,.267,2.50,1.36,ミルウォーキー・ブリュワーズ
21,57,ケーレブ・ブーシュリー,3.86,1,0,0,0,0,1,0,0,0,1.000,2.1,1,1,5,19.29,2,0,1,0,1,1,.125,2.50,1.29,ミルウォーキー・ブリュワーズ
22,59,エルビス・ペゲロ,3.38,59,0,0,0,0,4,5,21,1,.444,61.1,49,4,54,7.92,26,4,1,0,25,23,.222,2.08,1.22,ミルウォーキー・ブリュワーズ
23,3,ジョシュ・ドナルドソン,0.00,1,0,0,0,0,0,0,0,0,.000,1,0,0,0,0.00,0,0,0,0,0,0,.000,0.00,0.00,ミルウォーキー・ブリュワーズ
24,11,ロウディ・テレス,0.00,1,0,0,0,0,0,0,0,0,.000,1,1,0,1,9.00,0,0,0,0,0,0,.250,0.00,1.00,ミルウォーキー・ブリュワーズ
0,0,マーカス・ストローマン,3.95,27,25,1,1,15,10,9,0,0,.526,136.2,120,9,119,7.84,52,3,3,0,68,60,.231,2.29,1.26,シカゴ・カブス
1,11,ドルー・スマイリー,5.00,41,23,0,0,5,11,11,1,0,.500,142.1,147,26,141,8.92,56,6,9,1,89,79,.265,2.52,1.43,シカゴ・カブス
2,12,コディ・ホイヤー,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,シカゴ・カブス
3,19,ヘイデン・ウェスネスキ,4.63,34,11,0,0,3,3,5,2,0,.375,89.1,82,20,83,8.36,32,3,2,0,50,46,.242,2.59,1.28,シカゴ・カブス
4,21,イーサン・ロバーツ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,シカゴ・カブス
5,25,ブラッド・ボックスバーガー,4.95,22,0,0,0,0,0,1,1,2,.000,20,15,3,17,7.65,11,1,0,0,11,11,.208,1.55,1.30,シカゴ・カブス
6,28,カイル・ヘンドリックス,3.74,24,24,0,0,12,6,8,0,0,.429,137,138,13,93,6.11,27,4,0,0,68,57,.255,3.44,1.20,シカゴ・カブス
7,32,マイケル・フルマー,4.42,58,1,0,0,0,3,5,11,2,.375,57,48,7,65,10.26,28,2,5,0,29,28,.235,2.32,1.33,シカゴ・カブス
8,35,ジャスティン・スティール,3.06,30,30,0,0,20,16,5,0,0,.762,173.1,167,14,176,9.14,36,7,9,1,71,59,.251,4.89,1.17,シカゴ・カブス
9,36,ジョーダン・ウィックス,4.41,7,7,0,0,3,4,1,0,0,.800,34.2,33,5,24,6.23,11,0,3,0,17,17,.252,2.18,1.27,シカゴ・カブス
10,38,マーク・ライターＪｒ．,3.50,69,0,0,0,0,1,3,28,4,.250,64.1,48,7,77,10.77,24,8,2,1,27,25,.206,3.21,1.12,シカゴ・カブス
11,43,ルーク・リトル,0.00,7,0,0,0,0,0,0,0,0,.000,6.2,5,0,12,16.20,4,1,1,0,0,0,.208,3.00,1.35,シカゴ・カブス
12,45,ケーレブ・キリアン,16.88,3,1,0,0,0,0,1,0,0,.000,5.1,13,0,5,8.44,2,4,2,0,10,10,.481,2.50,2.81,シカゴ・カブス
13,47,ブランドン・ヒューズ,7.24,17,0,0,0,0,0,3,1,0,.000,13.2,14,2,17,11.20,8,1,0,0,11,11,.264,2.13,1.61,シカゴ・カブス
14,48,ダニエル・パレンシア,4.45,27,0,0,0,0,5,3,2,0,.625,28.1,22,3,33,10.48,14,2,5,0,16,14,.216,2.36,1.27,シカゴ・カブス
15,49,ニック・バーディ,9.00,3,0,0,0,0,0,0,0,0,.000,3,3,0,4,12.00,3,0,1,0,3,3,.273,1.33,2.00,シカゴ・カブス
16,50,ジャーメソン・タイロン,4.84,30,29,0,0,9,8,10,0,1,.444,154.1,156,27,140,8.16,41,5,2,0,96,83,.258,3.41,1.28,シカゴ・カブス
17,51,シェーン・グリーン,0.00,2,0,0,0,0,0,0,0,0,.000,3,2,0,3,9.00,2,0,0,0,0,0,.200,1.50,1.33,シカゴ・カブス
18,56,ジェレミア・エストラダ,6.75,12,0,0,0,0,0,0,1,0,.000,10.2,12,4,13,10.97,12,0,0,0,8,8,.279,1.08,2.25,シカゴ・カブス
19,59,マイケル・ラッカー,4.91,35,0,0,0,0,2,1,0,0,.667,40.1,39,6,40,8.93,19,3,1,0,22,22,.257,2.11,1.44,シカゴ・カブス
20,65,タイラー・ダフィー,4.50,1,0,0,0,0,0,0,0,0,.000,2,1,1,3,13.50,0,0,0,0,1,1,.143,0.00,0.50,シカゴ・カブス
21,66,フリアン・メリーウェザー,3.38,69,0,0,0,0,5,1,17,2,.833,72,58,8,98,12.25,36,1,3,0,28,27,.219,2.72,1.31,シカゴ・カブス
22,71,キーガン・トンプソン,4.71,19,0,0,0,0,2,2,3,1,.500,28.2,20,2,26,8.16,19,1,2,0,15,15,.194,1.37,1.36,シカゴ・カブス
23,72,ハビエル・アサド,3.05,32,10,0,0,4,5,3,3,0,.625,109.1,93,13,94,7.74,41,3,3,1,38,37,.231,2.29,1.23,シカゴ・カブス
24,73,アドバート・アルゾレー,2.67,58,0,0,0,0,2,5,7,22,.286,64,52,5,67,9.42,13,5,0,2,23,19,.225,5.15,1.02,シカゴ・カブス
25,74,ホセ・クアス,3.99,72,2,0,0,0,3,2,10,1,.600,65.1,63,8,71,9.78,35,7,5,0,30,29,.253,2.03,1.50,シカゴ・カブス
26,86,ベン・ブラウン,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,シカゴ・カブス
27,20,マイルズ・マストロブオーニ,108.00,1,0,0,0,0,0,0,0,0,.000,0.1,4,1,0,0.00,0,0,0,0,4,4,.800,0.00,12.00,シカゴ・カブス
0,21,ハンター・グリーン,4.82,22,22,0,0,7,4,7,0,0,.364,112,111,19,152,12.21,48,8,5,0,65,60,.253,3.17,1.42,シンシナティ・レッズ
1,34,コナー・フィリップス,6.97,5,5,0,0,1,1,1,0,0,.500,20.2,18,5,26,11.32,13,1,2,0,16,16,.220,2.00,1.50,シンシナティ・レッズ
2,39,ルーカス・シムズ,3.10,67,0,0,0,0,7,3,23,3,.700,61,33,5,72,10.62,39,10,3,1,23,21,.163,1.85,1.18,シンシナティ・レッズ
3,40,ニコラス・ロドロ,6.29,7,7,0,0,1,2,1,0,0,.667,34.1,50,10,47,12.32,10,7,2,0,24,24,.340,4.70,1.75,シンシナティ・レッズ
4,41,アンドルー・アボット,3.87,21,21,0,0,9,8,6,0,0,.571,109.1,100,16,120,9.88,44,1,1,1,47,47,.244,2.73,1.32,シンシナティ・レッズ
5,43,アレクシス・ディアス,3.07,71,0,0,0,0,9,6,2,37,.600,67.1,44,4,86,11.50,36,10,3,0,30,23,.186,2.39,1.19,シンシナティ・レッズ
6,46,バック・ファーマー,4.20,71,0,0,0,0,4,5,10,3,.444,75,58,11,70,8.40,29,4,1,0,36,35,.214,2.41,1.16,シンシナティ・レッズ
7,47,デレク・ロー,3.60,54,3,0,0,0,4,6,3,2,.400,55,50,6,45,7.36,26,3,5,0,24,22,.239,1.73,1.38,シンシナティ・レッズ
8,48,アレックス・ヤング,3.86,63,0,0,0,0,4,2,13,1,.667,53.2,53,10,50,8.39,20,1,0,0,27,23,.248,2.50,1.36,シンシナティ・レッズ
9,49,ジャスティン・ダン,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,シンシナティ・レッズ
10,50,サム・モール,3.03,70,1,0,0,0,2,3,9,1,.400,62.1,47,2,68,9.82,30,7,4,0,22,21,.206,2.27,1.24,シンシナティ・レッズ
11,51,グレアム・アシュクラフト,4.76,26,26,0,0,15,7,9,0,0,.438,145.2,148,23,111,6.86,52,10,3,1,78,77,.265,2.13,1.37,シンシナティ・レッズ
12,52,リーバー・サンマルティン,7.07,14,0,0,0,0,1,0,1,0,1.000,14,17,2,13,8.36,10,0,2,0,13,11,.288,1.30,1.93,シンシナティ・レッズ
13,53,ウラジーミル・グティエレス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,シンシナティ・レッズ
14,55,ブランドン・ウィリアムソン,4.46,23,23,0,0,7,5,5,0,0,.500,117,111,18,98,7.54,39,2,4,2,63,58,.248,2.51,1.28,シンシナティ・レッズ
15,58,リバイ・スタウト,9.58,4,2,0,0,0,0,1,0,0,.000,10.1,16,1,9,7.84,8,0,0,1,11,11,.348,1.13,2.32,シンシナティ・レッズ
16,59,ベン・ライブリー,5.38,19,12,0,0,2,4,7,0,0,.364,88.2,96,20,79,8.02,25,3,1,0,53,53,.270,3.16,1.36,シンシナティ・レッズ
17,63,フェルナンド・クルス,4.91,58,2,0,0,0,1,2,7,0,.333,66,52,6,98,13.36,28,2,5,0,39,36,.211,3.50,1.21,シンシナティ・レッズ
18,65,ケーシー・レグミナ,5.68,11,0,0,0,0,1,0,1,0,1.000,12.2,16,3,11,7.82,9,0,1,0,11,8,.308,1.22,1.97,シンシナティ・レッズ
19,66,ブレット・ケネディー,6.50,5,2,0,0,0,1,0,0,0,1.000,18,19,1,9,4.50,7,3,0,0,13,13,.275,1.29,1.44,シンシナティ・レッズ
20,68,カーソン・スピアーズ,6.92,4,2,0,0,0,0,1,0,1,.000,13,18,1,12,8.31,7,0,0,0,12,10,.321,1.71,1.92,シンシナティ・レッズ
21,70,テイジェイ・アントン,1.59,5,1,0,0,0,0,0,1,0,.000,5.2,3,0,7,11.12,2,0,0,0,1,1,.158,3.50,0.88,シンシナティ・レッズ
22,71,コナー・オバートン,11.45,3,3,0,0,0,0,1,0,0,.000,11,19,3,9,7.36,7,0,0,0,14,14,.404,1.29,2.36,シンシナティ・レッズ
23,72,リオン・リチャードソン,8.64,4,4,0,0,0,0,2,0,0,.000,16.2,17,6,12,6.48,15,0,0,0,16,16,.258,0.80,1.92,シンシナティ・レッズ
24,77,ダニエル・ドゥアルテ,3.69,31,0,0,0,0,3,0,2,1,1.000,31.2,24,5,23,6.54,20,1,1,0,14,13,.211,1.15,1.39,シンシナティ・レッズ
25,78,アラン・ブセニッツ,2.57,6,0,0,0,0,0,0,0,0,.000,7,8,0,5,6.43,1,0,0,0,2,2,.286,5.00,1.29,シンシナティ・レッズ
26,79,イアン・ギバウト,3.33,74,0,0,0,0,8,4,23,3,.667,75.2,69,8,69,8.21,28,4,0,0,33,28,.245,2.46,1.28,シンシナティ・レッズ
27,22,ルーク・メーリ,16.62,4,0,0,0,0,0,0,0,0,.000,4.1,12,4,0,0.00,0,0,0,0,8,8,.500,0.00,2.77,シンシナティ・レッズ
0,23,ミッチ・ケラー,4.21,32,32,1,1,18,13,9,0,0,.591,194.1,187,25,210,9.73,55,12,5,1,97,91,.249,3.82,1.25,ピッツバーグ・パイレーツ
1,24,ヨハン・オビエド,4.31,32,32,1,1,14,9,14,0,0,.391,177.2,161,19,158,8.00,83,13,7,3,91,85,.237,1.90,1.37,ピッツバーグ・パイレーツ
2,27,ビンセント・ベラスケス,3.86,8,8,0,0,4,4,4,0,0,.500,37.1,35,4,37,8.92,14,1,2,0,16,16,.240,2.64,1.31,ピッツバーグ・パイレーツ
3,34,Ｊ．Ｔ．ブルベイカー,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ピッツバーグ・パイレーツ
4,35,コリン・ホルダーマン,3.86,58,0,0,0,0,0,3,27,2,.000,56,55,4,58,9.32,20,2,3,0,25,24,.256,2.90,1.34,ピッツバーグ・パイレーツ
5,36,ダウリ・モレタ,3.72,55,0,0,0,0,5,2,5,1,.714,58,39,4,76,11.79,24,3,3,0,26,24,.187,3.17,1.09,ピッツバーグ・パイレーツ
6,38,トーマス・ハッチ,4.08,18,2,0,0,0,1,1,3,0,.500,28.2,33,2,26,8.16,12,1,2,0,18,13,.292,2.17,1.57,ピッツバーグ・パイレーツ
7,41,アンドレ・ジャクソン,4.99,19,7,0,0,0,1,3,1,2,.250,61.1,52,11,57,8.36,22,2,1,0,34,34,.225,2.59,1.21,ピッツバーグ・パイレーツ
8,43,ライアン・ボルッキー,2.45,38,2,0,0,0,4,0,9,0,1.000,40.1,26,4,33,7.36,4,4,1,0,11,11,.183,8.25,0.74,ピッツバーグ・パイレーツ
9,44,ベイリー・ファルター,5.36,18,14,0,0,3,2,9,0,0,.182,80.2,94,17,60,6.69,20,0,0,0,55,48,.288,3.00,1.41,ピッツバーグ・パイレーツ
10,45,マックス・クラニック,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ピッツバーグ・パイレーツ
11,48,ルイス・オルティス,4.78,18,15,0,0,3,5,5,0,0,.500,86.2,99,13,59,6.13,48,2,3,0,50,46,.288,1.23,1.70,ピッツバーグ・パイレーツ
12,50,カルメン・モジンスキ,2.25,35,1,0,0,0,3,3,10,1,.500,36,28,3,34,8.50,18,1,0,0,14,9,.214,1.89,1.28,ピッツバーグ・パイレーツ
13,51,デービッド・ベッドナー,2.00,66,0,0,0,0,3,3,0,39,.500,67.1,53,3,80,10.69,21,3,2,0,22,15,.215,3.81,1.10,ピッツバーグ・パイレーツ
14,52,コリン・セルビー,9.00,21,5,0,0,0,2,2,3,0,.500,24,29,4,30,11.25,15,0,3,0,24,24,.296,2.00,1.83,ピッツバーグ・パイレーツ
15,53,マイク・バローズ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ピッツバーグ・パイレーツ
16,57,ジェリー・デロスサントス,3.33,22,0,0,0,0,1,1,3,0,.500,24.1,17,1,18,6.66,13,1,0,0,10,9,.193,1.38,1.23,ピッツバーグ・パイレーツ
17,59,ロアンジ・コントレラス,6.59,19,11,0,0,4,3,7,0,1,.300,68.1,75,11,55,7.24,32,1,3,0,50,50,.282,1.72,1.57,ピッツバーグ・パイレーツ
18,61,ホセ・ヘルナンデス,4.97,50,0,0,0,0,1,3,5,0,.250,50.2,47,9,62,11.01,22,1,5,2,30,28,.239,2.82,1.36,ピッツバーグ・パイレーツ
19,62,カイル・ニコラス,11.81,4,0,0,0,0,0,0,1,0,.000,5.1,7,1,7,11.81,4,1,1,0,7,7,.333,1.75,2.06,ピッツバーグ・パイレーツ
20,63,ハンター・ストラットン,2.25,8,0,0,0,0,0,0,0,0,.000,12,9,2,10,7.50,3,1,1,0,3,3,.209,3.33,1.00,ピッツバーグ・パイレーツ
21,64,クイン・プリースター,7.74,10,8,0,0,1,3,3,0,0,.500,50,58,12,36,6.48,27,3,5,0,43,43,.290,1.33,1.70,ピッツバーグ・パイレーツ
22,66,ハーリン・ガルシア,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ピッツバーグ・パイレーツ
23,67,コディ・ボルトン,6.33,16,0,0,0,0,1,0,1,0,1.000,21.1,30,3,22,9.28,15,1,0,0,15,15,.333,1.47,2.11,ピッツバーグ・パイレーツ
24,68,アンヘル・ペルドモ,3.72,30,0,0,0,0,3,2,6,0,.600,29,21,3,44,13.66,11,3,0,0,14,12,.208,4.00,1.10,ピッツバーグ・パイレーツ
25,70,オスバルド・ビド,5.86,16,9,0,0,1,2,5,0,0,.286,50.2,55,4,48,8.53,21,8,1,0,35,33,.270,2.29,1.50,ピッツバーグ・パイレーツ
26,-,ジャクソン・ウルフ,5.40,1,1,0,0,0,1,0,0,0,1.000,5,6,0,1,1.80,1,0,0,0,3,3,.286,1.00,1.40,ピッツバーグ・パイレーツ
0,31,アンドルー・スアレス,7.16,13,0,0,0,0,0,0,0,0,.000,27.2,33,7,17,5.53,15,0,2,0,27,22,.287,1.13,1.73,セントルイス・カージナルス
1,32,スティーブン・マッツ,3.86,25,17,0,0,4,4,7,0,0,.364,105,108,11,98,8.40,32,3,2,2,48,45,.263,3.06,1.33,セントルイス・カージナルス
2,34,ドルー・バーハーゲン,3.98,60,0,0,0,0,5,1,14,0,.833,61,52,9,60,8.85,26,9,3,1,30,27,.226,2.31,1.28,セントルイス・カージナルス
3,38,ドリュー・ロム,8.02,8,8,0,0,0,1,4,0,0,.200,33.2,51,7,32,8.55,19,0,1,0,34,30,.340,1.68,2.08,セントルイス・カージナルス
4,39,マイルズ・マイコラス,4.78,35,35,0,0,14,9,13,0,0,.409,201.1,226,26,137,6.12,39,8,4,0,110,107,.282,3.51,1.32,セントルイス・カージナルス
5,43,ダコタ・ハドソン,4.98,18,12,0,0,4,6,3,1,0,.667,81.1,88,9,45,4.98,34,6,5,0,46,45,.283,1.32,1.50,セントルイス・カージナルス
6,44,ジェーク・ウッドフォード,6.23,15,8,0,0,0,2,3,0,0,.400,47.2,61,11,29,5.48,22,3,3,0,34,33,.314,1.32,1.74,セントルイス・カージナルス
7,47,ジョン・キング,3.62,35,0,0,0,0,2,1,12,0,.667,37.1,45,2,20,4.82,10,0,0,0,15,15,.310,2.00,1.47,セントルイス・カージナルス
8,50,アダム・ウェインライト,7.40,21,21,0,0,4,5,11,0,0,.313,101,151,20,55,4.90,41,1,1,0,89,83,.345,1.34,1.90,セントルイス・カージナルス
9,52,マシュー・リベラトーレ,5.25,22,11,0,0,2,3,6,2,0,.333,61.2,66,5,46,6.71,25,5,4,0,42,36,.274,1.84,1.48,セントルイス・カージナルス
10,53,ニール・パランテ,4.76,62,0,0,0,0,4,1,14,0,.800,68,76,6,43,5.69,30,3,6,1,37,36,.286,1.43,1.56,セントルイス・カージナルス
11,56,ライアン・ヘルズリー,2.45,33,0,0,0,0,3,4,2,14,.429,36.2,22,1,52,12.76,17,1,3,1,11,10,.176,3.06,1.06,セントルイス・カージナルス
12,57,ザック・トンプソン,4.48,25,9,0,0,1,5,7,1,0,.417,66.1,69,8,72,9.77,25,2,3,0,35,33,.270,2.88,1.42,セントルイス・カージナルス
13,58,ウィルキング・ロドリゲス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,セントルイス・カージナルス
14,59,ジョジュ・ロメロ,3.68,27,0,0,0,0,4,2,3,3,.667,36.2,29,1,42,10.31,10,1,2,0,17,15,.216,4.20,1.06,セントルイス・カージナルス
15,60,ギレルモ・スニガ,4.50,2,0,0,0,0,0,0,0,0,.000,2,2,0,4,18.00,0,0,0,0,1,1,.250,0.00,1.00,セントルイス・カージナルス
16,61,ジェイコブ・バーンズ,5.93,13,0,0,0,0,0,1,0,0,.000,13.2,18,1,8,5.27,3,1,0,0,11,9,.316,2.67,1.54,セントルイス・カージナルス
17,64,カイル・リーヒ,21.60,3,0,0,0,0,0,1,0,0,.000,1.2,4,1,2,10.80,5,1,0,0,4,4,.444,0.40,5.40,セントルイス・カージナルス
18,65,ジョバンニ・ガエゴス,4.42,56,0,0,0,0,2,4,20,10,.333,55,54,11,59,9.65,12,0,3,1,28,27,.252,4.92,1.20,セントルイス・カージナルス
19,66,コナー・トーマス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,セントルイス・カージナルス
20,68,ジェームズ・ネイル,8.80,10,0,0,0,0,0,0,1,0,.000,15.1,27,1,7,4.11,9,0,0,0,19,15,.380,0.78,2.35,セントルイス・カージナルス
21,70,パトリック・ノートン,0.00,4,0,0,0,0,0,0,0,0,.000,5,2,0,5,9.00,1,0,0,0,0,0,.125,5.00,0.60,セントルイス・カージナルス
22,72,ケーシー・ローレンス,6.59,15,0,0,0,0,1,0,4,0,1.000,27.1,32,7,20,6.59,10,2,0,0,20,20,.299,2.00,1.54,セントルイス・カージナルス
23,41,アレク・バールソン,21.60,2,0,0,0,0,0,0,0,0,.000,1.2,8,1,1,5.40,0,0,0,0,4,4,.615,0.00,4.80,セントルイス・カージナルス
0,17,ジョー・ケリー,4.12,42,0,0,0,0,2,5,13,1,.286,39.1,29,3,60,13.73,18,2,6,2,22,18,.196,3.33,1.19,ロサンゼルス・ドジャース
1,18,シェルビー・ミラー,1.71,36,1,0,0,0,3,0,3,1,1.000,42,19,3,42,9.00,19,2,1,0,8,8,.135,2.21,0.90,ロサンゼルス・ドジャース
2,21,ウォーカー・ビューラー,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ロサンゼルス・ドジャース
3,22,クレイトン・カーショー,2.46,24,24,0,0,11,13,5,0,0,.722,131.2,100,19,137,9.36,40,3,6,2,39,36,.209,3.43,1.06,ロサンゼルス・ドジャース
4,26,トニー・ゴンソリン,4.98,20,20,0,0,4,8,5,0,0,.615,103,86,19,82,7.17,40,7,2,0,61,57,.226,2.05,1.22,ロサンゼルス・ドジャース
5,27,アレックス・レイエス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ロサンゼルス・ドジャース
6,35,ランス・リン,5.73,32,32,0,0,13,13,11,0,0,.542,183.2,189,44,191,9.36,67,9,3,0,127,117,.259,2.85,1.39,ロサンゼルス・ドジャース
7,38,エンシー・アルモンテ,5.06,49,0,0,0,0,3,2,10,0,.600,48,43,6,49,9.19,24,4,3,0,30,27,.239,2.04,1.40,ロサンゼルス・ドジャース
8,40,ジミー・ネルソン,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ロサンゼルス・ドジャース
9,41,ダニエル・ハドソン,0.00,3,0,0,0,0,0,0,1,1,.000,3,2,0,5,15.00,3,0,0,0,0,0,.182,1.67,1.67,ロサンゼルス・ドジャース
10,45,J．P．フェヤレイセン,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ロサンゼルス・ドジャース
11,46,ワンダー・スエロ,7.88,5,0,0,0,0,1,0,0,0,1.000,8,6,2,9,10.13,5,0,0,0,7,7,.200,1.80,1.38,ロサンゼルス・ドジャース
12,47,ライアン・ペピオット,2.14,8,3,0,0,1,2,1,2,0,.667,42,27,7,38,8.14,5,3,0,0,10,10,.179,7.60,0.76,ロサンゼルス・ドジャース
13,48,ブラスダー・グラテオル,1.20,68,1,0,0,0,4,2,19,7,.667,67.1,53,3,48,6.42,12,2,2,0,14,9,.221,4.00,0.97,ロサンゼルス・ドジャース
14,49,ブレーク・トライネン,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ロサンゼルス・ドジャース
15,51,アレックス・ベシア,4.35,56,1,0,0,0,2,5,10,1,.286,49.2,52,7,64,11.60,17,2,2,0,27,24,.263,3.76,1.39,ロサンゼルス・ドジャース
16,56,ライアン・ヤーブロー,4.52,25,9,0,0,3,8,7,1,2,.533,89.2,96,13,67,6.72,14,8,1,0,45,45,.271,4.79,1.23,ロサンゼルス・ドジャース
17,57,ライアン・ブレイシア,3.02,59,0,0,0,0,3,0,11,2,1.000,59.2,42,3,56,8.45,19,3,3,0,24,20,.197,2.95,1.02,ロサンゼルス・ドジャース
18,58,ガス・バーランド,6.64,16,0,0,0,0,1,1,1,0,.500,20.1,27,3,20,8.85,16,1,2,0,18,15,.318,1.25,2.11,ロサンゼルス・ドジャース
19,59,エバン・フィリップス,2.05,62,0,0,0,0,2,4,6,24,.333,61.1,38,6,66,9.68,13,3,1,0,19,14,.177,5.08,0.83,ロサンゼルス・ドジャース
20,62,タイラー・シア,0.00,2,0,0,0,0,0,0,0,0,.000,1.2,1,0,2,10.80,0,0,0,0,0,0,.167,0.00,0.60,ロサンゼルス・ドジャース
21,63,カイル・ハート,0.00,1,0,0,0,0,0,0,0,0,.000,2,0,0,3,13.50,0,0,0,0,0,0,.000,0.00,0.00,ロサンゼルス・ドジャース
22,64,ケーレブ・ファーガソン,3.43,68,7,0,0,0,7,4,18,3,.636,60.1,64,4,70,10.44,23,8,3,0,30,23,.269,3.04,1.44,ロサンゼルス・ドジャース
23,70,ボビー・ミラー,3.76,22,22,0,0,9,11,4,0,0,.733,124.1,105,12,119,8.61,32,6,10,0,53,52,.226,3.72,1.10,ロサンゼルス・ドジャース
24,71,ギャビン・ストーン,9.00,8,4,0,0,0,1,1,0,1,.500,31,46,8,22,6.39,13,2,0,0,32,31,.338,1.69,1.90,ロサンゼルス・ドジャース
25,78,マイケル・グローブ,6.13,18,12,0,0,0,2,3,1,0,.400,69,83,12,73,9.52,19,3,3,0,47,47,.296,3.84,1.48,ロサンゼルス・ドジャース
26,80,エメット・シーハン,4.92,13,11,0,0,3,4,1,0,1,.800,60.1,46,11,64,9.55,26,1,1,0,33,33,.210,2.46,1.19,ロサンゼルス・ドジャース
27,81,ビクトル・ゴンザレス,4.01,34,1,0,0,0,3,3,4,0,.500,33.2,27,2,30,8.02,10,3,1,0,15,15,.223,3.00,1.10,ロサンゼルス・ドジャース
28,85,ダスティン・メイ,2.63,9,9,0,0,4,4,1,0,0,.800,48,29,1,34,6.38,16,2,1,0,14,14,.173,2.13,0.94,ロサンゼルス・ドジャース
29,93,ブライアン・ハドソン,7.27,6,0,0,0,0,0,0,0,0,.000,8.2,12,1,7,7.27,4,1,0,0,7,7,.316,1.75,1.85,ロサンゼルス・ドジャース
30,11,ミゲル・ロハス,6.00,3,0,0,0,0,0,0,0,0,.000,3,3,0,0,0.00,1,1,0,0,2,2,.250,0.00,1.33,ロサンゼルス・ドジャース
0,4,ブレーク・スネル,2.25,32,32,0,0,20,14,9,0,0,.609,180,115,15,234,11.70,99,3,13,2,47,45,.181,2.36,1.19,サンディエゴ・パドレス
1,11,ダルビッシュ有,4.56,24,24,0,0,10,8,10,0,0,.444,136.1,134,18,141,9.31,43,8,1,1,71,69,.259,3.28,1.30,サンディエゴ・パドレス
2,15,ドルー・ポメランツ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,サンディエゴ・パドレス
3,21,ニコラス・マルティネス,3.43,63,9,0,0,2,6,4,15,1,.600,110.1,99,12,106,8.65,40,3,3,0,45,42,.240,2.65,1.26,サンディエゴ・パドレス
4,25,ティム・ヒル,5.48,48,0,0,0,0,1,4,9,0,.200,44.1,59,7,26,5.28,14,6,0,0,36,27,.331,1.86,1.65,サンディエゴ・パドレス
5,33,リース・クネア,15.88,4,1,0,0,0,0,1,0,0,.000,5.2,10,3,4,6.35,5,0,0,0,10,10,.385,0.80,2.65,サンディエゴ・パドレス
6,36,スティーブン・ウィルソン,3.91,52,0,0,0,0,1,2,22,0,.333,53,35,7,57,9.68,27,3,0,0,23,23,.185,2.11,1.17,サンディエゴ・パドレス
7,40,ホセ・エスパダ,0.00,1,0,0,0,0,0,0,0,0,.000,1,0,0,2,18.00,2,0,0,0,0,0,.000,1.00,2.00,サンディエゴ・パドレス
