,背番号,選手名,防御率,登板,先発,完投,完封,ＱＳ,勝利,敗戦,ホールド,セーブ,勝率,投球回,被安打,被本塁打,奪三振,奪三振率,与四球,与死球,暴投,ボーク,失点,自責点,被打率,Ｋ／ＢＢ,ＷＨＩＰ,Team
21,77,ルイス・パティノ,4.57,9,1,0,0,0,0,1,0,0,.000,21.2,21,3,18,7.48,14,0,2,0,12,11,.247,1.29,1.62,シカゴ・ホワイトソックス
22,84,ディラン・シース,4.58,33,33,0,0,12,7,9,0,0,.438,177,172,19,214,10.88,79,9,14,0,98,90,.250,2.71,1.42,シカゴ・ホワイトソックス
0,24,トリストン・マッケンジー,5.06,4,4,0,0,0,0,3,0,0,.000,16,12,1,16,9.00,13,0,1,0,9,9,.200,1.23,1.56,クリーブランド・ガーディアンズ
1,27,ルーカス・ジオリト,4.88,33,33,0,0,15,8,15,0,0,.348,184.1,169,41,204,9.96,73,9,5,0,110,100,.240,2.79,1.31,クリーブランド・ガーディアンズ
2,29,ティム・ヘリン,5.53,23,0,0,0,0,1,1,1,0,.500,27.2,29,3,32,10.41,12,2,2,0,18,17,.279,2.67,1.48,クリーブランド・ガーディアンズ
3,31,サム・ヘンチズ,3.61,56,0,0,0,0,3,2,17,0,.600,52.1,53,2,56,9.63,18,0,3,0,24,21,.260,3.11,1.36,クリーブランド・ガーディアンズ
4,33,ハンター・ギャディス,4.50,11,7,0,0,2,2,1,0,0,.667,42,41,6,24,5.14,14,4,1,0,21,21,.255,1.71,1.31,クリーブランド・ガーディアンズ
5,36,コディ・モリス,6.75,6,0,0,0,0,0,0,1,0,.000,8,10,3,9,10.13,6,0,0,0,6,6,.313,1.50,2.00,クリーブランド・ガーディアンズ
6,37,トレバー・ステファン,4.06,71,0,0,0,0,7,7,28,2,.500,68.2,63,6,75,9.83,26,5,3,0,35,31,.245,2.88,1.30,クリーブランド・ガーディアンズ
7,40,レイナルド・ロペス,3.27,68,0,0,0,0,3,7,22,6,.300,66,50,8,83,11.32,34,1,4,1,25,24,.207,2.44,1.27,クリーブランド・ガーディアンズ
8,41,ローガン・アレン,3.81,24,24,0,0,7,7,8,0,0,.467,125.1,127,16,119,8.55,48,1,1,0,55,53,.263,2.48,1.40,クリーブランド・ガーディアンズ
9,44,クザビオン・カリー,4.07,41,9,0,0,1,3,4,0,0,.429,95,98,12,67,6.35,30,2,3,2,47,43,.267,2.23,1.35,クリーブランド・ガーディアンズ
10,47,キャル・クワントリル,5.24,19,19,0,0,8,4,7,0,0,.364,99.2,111,11,58,5.24,35,7,6,0,59,58,.279,1.66,1.46,クリーブランド・ガーディアンズ
11,48,エマニュエル・クレース,3.22,75,0,0,0,0,3,9,0,44,.250,72.2,68,4,64,7.93,16,1,5,1,37,26,.242,4.00,1.16,クリーブランド・ガーディアンズ
12,49,エリ・モーガン,4.01,61,0,0,0,0,5,2,8,1,.714,67.1,73,9,75,10.02,24,1,2,1,37,30,.267,3.13,1.44,クリーブランド・ガーディアンズ
13,52,ニック・サンドリン,3.75,61,0,0,0,0,5,5,10,0,.500,60,38,12,66,9.90,24,2,0,0,28,25,.182,2.75,1.03,クリーブランド・ガーディアンズ
14,57,シェーン・ビーバー,3.80,21,21,1,0,12,6,6,0,0,.500,128,124,14,107,7.52,34,3,8,1,56,54,.253,3.15,1.23,クリーブランド・ガーディアンズ
15,58,マイケル・ケリー,3.78,14,0,0,0,0,1,0,0,0,1.000,16.2,13,0,16,8.64,9,0,3,0,8,7,.210,1.78,1.32,クリーブランド・ガーディアンズ
16,61,タナー・ビビー,2.98,25,25,0,0,11,10,4,0,0,.714,142,122,13,141,8.94,45,5,7,2,49,47,.230,3.13,1.18,クリーブランド・ガーディアンズ
17,62,エニエル・デロスサントス,3.29,70,0,0,0,0,5,2,16,0,.714,65.2,50,4,62,8.50,25,4,2,2,26,24,.216,2.48,1.14,クリーブランド・ガーディアンズ
18,63,ギャビン・ウィリアムズ,3.29,16,16,0,0,4,3,5,0,0,.375,82,66,8,81,8.89,37,4,3,0,32,30,.219,2.19,1.26,クリーブランド・ガーディアンズ
19,68,ジョーイ・キャンティロ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,クリーブランド・ガーディアンズ
20,99,ジェームズ・カリンチャク,4.15,44,0,0,0,0,2,5,13,0,.286,39,25,6,52,12.00,28,3,1,1,18,18,.185,1.86,1.36,クリーブランド・ガーディアンズ
21,12,デービッド・フライ,12.60,2,0,0,0,0,0,0,0,0,.000,5,10,3,0,0.00,1,0,0,0,7,7,.400,0.00,2.20,クリーブランド・ガーディアンズ
0,4,ボー・ブリースケ,3.60,25,1,0,0,0,2,3,5,2,.400,35,36,4,31,7.97,12,0,0,0,14,14,.259,2.58,1.37,デトロイト・タイガース
1,12,ケーシー・マイズ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,デトロイト・タイガース
2,19,ウィル・ベスト,2.98,48,4,0,0,0,2,1,11,2,.667,48.1,40,3,56,10.43,13,0,0,0,18,16,.216,4.31,1.10,デトロイト・タイガース
3,25,マット・マニング,3.58,15,15,0,0,4,5,4,0,0,.556,78,60,11,50,5.77,21,5,0,0,37,31,.212,2.38,1.04,デトロイト・タイガース
4,29,タリク・スカバル,2.80,15,15,0,0,5,7,3,0,0,.700,80.1,58,4,102,11.43,14,3,1,0,28,25,.199,7.29,0.90,デトロイト・タイガース
5,43,ジョセフ・ウエンツ,6.90,25,19,0,0,1,3,13,0,0,.188,105.2,131,25,98,8.35,47,0,2,2,87,81,.295,2.09,1.68,デトロイト・タイガース
6,45,リース・オルソン,3.99,21,18,0,0,6,5,7,1,0,.417,103.2,83,14,103,8.94,33,1,4,1,49,46,.215,3.12,1.12,デトロイト・タイガース
7,48,マット・ボイド,5.45,15,15,0,0,2,5,5,0,0,.500,71,69,11,73,9.25,25,2,2,0,46,43,.250,2.92,1.32,デトロイト・タイガース
8,49,アレックス・ファエード,4.45,15,12,0,0,4,2,5,1,0,.286,64.2,48,12,58,8.07,20,1,3,0,35,32,.200,2.90,1.05,デトロイト・タイガース
9,50,ギャレット・ヒル,9.19,9,0,0,0,0,0,0,1,1,.000,15.2,19,4,14,8.04,14,1,1,0,20,16,.302,1.00,2.11,デトロイト・タイガース
10,52,ブレンダン・ホワイト,5.09,33,2,0,0,0,2,3,1,0,.400,40.2,40,4,44,9.74,15,5,1,0,25,23,.258,2.93,1.35,デトロイト・タイガース
11,53,メイソン・イングラート,5.46,31,1,0,0,0,4,3,2,0,.571,56,67,12,41,6.59,17,2,2,0,39,34,.291,2.41,1.50,デトロイト・タイガース
12,55,アレックス・ランゲ,3.68,67,0,0,0,0,7,5,6,26,.583,66,43,6,79,10.77,45,6,4,0,30,27,.185,1.76,1.33,デトロイト・タイガース
13,56,スペンサー・ターンブル,7.26,7,7,0,0,0,1,4,0,0,.200,31,37,5,24,6.97,15,3,2,0,26,25,.291,1.60,1.68,デトロイト・タイガース
14,57,エデュアルド・ロドリゲス,3.30,26,26,0,0,14,13,9,0,0,.591,152.2,128,15,143,8.43,48,3,3,0,59,56,.227,2.98,1.15,デトロイト・タイガース
15,58,ミゲル・ディアス,0.64,12,3,0,0,0,1,0,2,0,1.000,14,8,0,16,10.29,5,0,0,0,1,1,.163,3.20,0.93,デトロイト・タイガース
16,62,トレイ・ウィンゲンター,5.82,17,0,0,0,0,1,0,0,0,1.000,17,16,2,22,11.65,7,3,3,0,11,11,.246,3.14,1.35,デトロイト・タイガース
17,64,フレディ・パチェコ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,デトロイト・タイガース
18,65,アンドルー・バスケス,3.35,42,0,0,0,0,2,1,2,0,.667,48.1,46,4,43,8.01,23,7,2,3,21,18,.247,1.87,1.43,デトロイト・タイガース
19,66,ソーヤー・ギプソンロング,2.70,4,4,0,0,0,1,0,0,0,1.000,20,14,2,26,11.70,8,0,0,0,7,6,.189,3.25,1.10,デトロイト・タイガース
20,67,ホセ・シスネイロ,5.31,63,0,0,0,0,3,4,14,2,.429,59.1,63,10,70,10.62,25,5,9,0,39,35,.270,2.80,1.48,デトロイト・タイガース
21,68,ジェーソン・フォーリー,2.61,70,0,0,0,0,3,3,28,7,.500,69,65,2,55,7.17,15,1,2,0,21,20,.251,3.67,1.16,デトロイト・タイガース
22,70,タイラー・アレクサンダー,4.50,25,1,0,0,0,2,1,2,0,.667,44,44,8,44,9.00,5,2,0,0,25,22,.256,8.80,1.11,デトロイト・タイガース
23,75,ブレナン・ハニフィー,5.40,3,0,0,0,0,0,0,0,0,.000,5,8,1,3,5.40,0,0,1,0,3,3,.348,0.00,1.60,デトロイト・タイガース
24,87,タイラー・ホルトン,2.11,59,1,0,0,0,3,2,14,1,.600,85.1,56,9,74,7.80,18,1,4,0,21,20,.185,4.11,0.87,デトロイト・タイガース
25,15,カーソン・ケリー,10.13,3,0,0,0,0,0,0,0,0,.000,2.2,9,1,1,3.38,1,0,0,0,3,3,.529,1.00,3.75,デトロイト・タイガース
26,39,ザック・マッキンストリー,18.00,1,0,0,0,0,0,0,0,0,.000,1,3,1,0,0.00,0,0,0,0,2,2,.500,0.00,3.00,デトロイト・タイガース
27,59,ザック・ショート,6.00,6,0,0,0,0,0,0,0,0,.000,6,12,0,1,1.50,1,1,0,0,4,4,.400,1.00,2.17,デトロイト・タイガース
0,23,ザック・グリンキー,5.06,30,27,0,0,2,2,15,0,0,.118,142.1,158,25,97,6.13,23,4,2,1,82,80,.282,4.22,1.27,カンザスシティ・ロイヤルズ
1,24,ジョーダン・ライルス,6.28,31,31,3,0,4,6,17,0,0,.261,177.2,176,39,120,6.08,45,6,10,0,130,124,.255,2.67,1.24,カンザスシティ・ロイヤルズ
2,37,ジャクソン・コーワー,6.43,23,0,0,0,0,2,0,0,0,1.000,28,34,4,29,9.32,20,1,5,0,24,20,.293,1.45,1.93,カンザスシティ・ロイヤルズ
3,38,ジョシュ・テーラー,8.15,17,1,0,0,0,1,3,0,0,.250,17.2,22,4,26,13.25,9,0,1,1,17,16,.306,2.89,1.75,カンザスシティ・ロイヤルズ
4,40,コリン・スナイダー,4.87,20,1,0,0,0,0,0,3,1,.000,20.1,24,3,11,4.87,13,0,0,0,12,11,.296,0.85,1.82,カンザスシティ・ロイヤルズ
5,41,タッカー・デービッドソン,5.96,38,1,0,0,0,1,2,2,2,.333,51.1,64,6,46,8.06,19,3,4,0,37,34,.306,2.42,1.62,カンザスシティ・ロイヤルズ
6,43,カルロス・ヘルナンデス,5.27,67,4,0,0,0,1,10,17,4,.091,70,62,10,77,9.90,31,1,5,2,43,41,.233,2.48,1.33,カンザスシティ・ロイヤルズ
7,45,テイラー・クラーク,5.95,58,2,0,0,0,3,6,12,3,.333,59,71,12,65,9.92,24,3,3,0,42,39,.303,2.71,1.61,カンザスシティ・ロイヤルズ
8,49,ジョナサン・ヒースリー,7.20,12,0,0,0,0,0,0,1,0,.000,15,17,5,9,5.40,2,1,1,0,13,12,.288,4.50,1.27,カンザスシティ・ロイヤルズ
9,50,クリス・ブビク,3.94,3,3,0,0,1,0,2,0,0,.000,16,19,1,16,9.00,2,1,1,0,7,7,.292,8.00,1.31,カンザスシティ・ロイヤルズ
10,51,ブラディ・シンガー,5.52,29,29,0,0,9,8,11,0,0,.421,159.2,182,20,133,7.50,49,8,3,0,102,98,.287,2.71,1.45,カンザスシティ・ロイヤルズ
11,52,ダニエル・リンチ,4.64,9,9,0,0,4,3,4,0,0,.429,52.1,50,9,34,5.85,16,1,1,1,29,27,.245,2.13,1.26,カンザスシティ・ロイヤルズ
12,53,オースティン・コックス,4.54,24,3,0,0,0,0,1,6,1,.000,35.2,28,2,33,8.33,17,2,1,0,20,18,.220,1.94,1.26,カンザスシティ・ロイヤルズ
13,54,テーラー・ハーン,11.40,13,0,0,0,0,0,0,1,0,.000,15,23,4,15,9.00,8,0,1,0,19,19,.338,1.88,2.07,カンザスシティ・ロイヤルズ
14,55,コール・ラガンズ,3.47,29,12,0,0,7,7,5,3,0,.583,96,70,7,113,10.59,41,2,6,0,40,37,.202,2.76,1.16,カンザスシティ・ロイヤルズ
15,56,ブラッド・ケラー,4.57,11,9,0,0,1,3,4,0,0,.429,45.1,42,3,31,6.15,45,3,7,0,26,23,.259,0.69,1.92,カンザスシティ・ロイヤルズ
16,58,ジョン・マクミロン,2.25,4,0,0,0,0,0,0,0,0,.000,4,1,1,8,18.00,0,0,0,0,1,1,.077,0.00,0.25,カンザスシティ・ロイヤルズ
17,59,ジェイク・ブレンツ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,カンザスシティ・ロイヤルズ
18,60,マックス・カスティジョ,4.43,7,0,0,0,0,0,1,0,0,.000,20.1,20,2,10,4.43,9,3,0,0,10,10,.267,1.11,1.43,カンザスシティ・ロイヤルズ
19,61,アンヘル・セルパ,4.85,15,3,0,0,0,3,3,2,0,.500,42.2,46,7,36,7.59,8,4,1,0,24,23,.272,4.50,1.27,カンザスシティ・ロイヤルズ
20,62,ジョナサン・バウラン,3.00,2,1,0,0,0,0,1,0,0,.000,3,5,1,3,9.00,0,0,0,0,1,1,.357,0.00,1.67,カンザスシティ・ロイヤルズ
21,63,ジョシュ・ストーモント,5.40,21,1,0,0,0,0,0,1,0,.000,20,16,1,24,10.80,13,2,3,0,12,12,.219,1.85,1.45,カンザスシティ・ロイヤルズ
22,64,スティーブン・クルーズ,4.97,10,4,0,0,0,0,0,0,0,.000,12.2,11,1,15,10.66,11,1,1,0,7,7,.220,1.36,1.74,カンザスシティ・ロイヤルズ
23,65,ディラン・コールマン,8.84,23,1,0,0,0,0,2,5,0,.000,18.1,18,3,21,10.31,19,5,3,0,19,18,.261,1.11,2.02,カンザスシティ・ロイヤルズ
24,66,ジェームス・マッカーサー,4.63,18,2,0,0,0,1,0,2,4,1.000,23.1,20,2,23,8.87,2,1,1,0,12,12,.235,11.50,0.94,カンザスシティ・ロイヤルズ
25,67,アレック・マーシュ,5.69,17,8,0,0,1,3,9,0,0,.250,74.1,77,16,85,10.29,39,9,1,0,50,47,.266,2.18,1.56,カンザスシティ・ロイヤルズ
26,69,アンソニー・ベネツィアーノ,0.00,2,0,0,0,0,0,0,0,0,.000,2.1,2,0,1,3.86,2,0,0,0,2,0,.200,0.50,1.71,カンザスシティ・ロイヤルズ
27,15,マット・ダフィー,4.50,2,0,0,0,0,0,0,0,0,.000,2,3,1,0,0.00,0,1,0,0,1,1,.333,0.00,1.50,カンザスシティ・ロイヤルズ
28,18,ネーサン・イートン,0.00,1,0,0,0,0,0,0,0,0,.000,1,2,0,1,9.00,0,0,0,0,0,0,.400,0.00,2.00,カンザスシティ・ロイヤルズ
0,15,エミリオ・パガン,2.99,66,1,0,0,0,5,2,8,1,.714,69.1,45,5,65,8.44,21,1,2,0,26,23,.181,3.10,0.95,ミネソタ・ツインズ
1,17,ジョン・オバー,3.43,26,26,0,0,12,8,6,0,0,.571,144.1,125,22,146,9.10,29,7,1,0,58,55,.232,5.03,1.07,ミネソタ・ツインズ
2,18,前田健太,4.23,21,20,0,0,6,6,8,0,0,.429,104.1,94,17,117,10.09,28,3,2,0,50,49,.239,4.18,1.17,ミネソタ・ツインズ
3,20,クリス・パダック,5.40,2,0,0,0,0,1,0,0,0,1.000,5,6,1,8,14.40,1,0,1,0,3,3,.286,8.00,1.40,ミネソタ・ツインズ
4,22,グリフィン・ジャックス,3.86,71,0,0,0,0,6,10,23,4,.375,65.1,58,5,68,9.37,19,4,1,0,30,28,.232,3.58,1.18,ミネソタ・ツインズ
5,31,ロニー・エンリケス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ミネソタ・ツインズ
6,37,ルイ・バーランド,4.63,17,10,0,0,5,4,3,2,0,.571,68,66,16,71,9.40,17,1,2,0,35,35,.252,4.18,1.22,ミネソタ・ツインズ
7,41,ジョー・ライアン,4.51,29,29,1,1,14,11,10,0,0,.524,161.2,155,32,197,10.97,34,6,3,0,83,81,.248,5.79,1.17,ミネソタ・ツインズ
8,49,パブロ・ロペス,3.66,32,32,1,1,20,11,8,0,0,.579,194,176,24,234,10.86,48,9,7,0,81,79,.238,4.88,1.15,ミネソタ・ツインズ
9,51,タイラー・マーレ,3.16,5,5,0,0,1,1,2,0,0,.333,25.2,22,5,28,9.82,5,0,0,0,11,9,.227,5.60,1.05,ミネソタ・ツインズ
10,53,ブレント・ヘッドリック,6.31,14,0,0,0,0,3,0,0,1,1.000,25.2,27,7,30,10.52,10,4,1,0,18,18,.267,3.00,1.44,ミネソタ・ツインズ
11,54,ソニー・グレイ,2.79,32,32,0,0,17,8,8,0,0,.500,184,156,8,183,8.95,55,6,6,1,59,57,.226,3.33,1.15,ミネソタ・ツインズ
12,55,コディ・ファンダーバーク,0.75,11,0,0,0,0,2,0,2,0,1.000,12,6,1,19,14.25,5,1,0,0,1,1,.146,3.80,0.92,ミネソタ・ツインズ
13,56,カレブ・シルバー,3.23,36,0,0,0,0,3,1,14,0,.750,30.2,23,7,36,10.57,6,0,1,0,12,11,.204,6.00,0.95,ミネソタ・ツインズ
14,59,ジョアン・デュラン,2.45,59,0,0,0,0,3,6,1,27,.333,62.1,46,6,84,12.13,25,4,8,0,25,17,.207,3.36,1.14,ミネソタ・ツインズ
15,60,ダラス・カイケル,5.97,10,6,0,0,1,2,1,0,0,.667,37.2,45,3,25,5.97,18,2,2,0,25,25,.298,1.39,1.67,ミネソタ・ツインズ
16,61,ブロック・スチュワート,0.65,28,0,0,0,0,2,0,8,1,1.000,27.2,19,1,39,12.69,11,1,1,0,2,2,.196,3.55,1.08,ミネソタ・ツインズ
17,62,オリバー・オルテガ,4.30,10,0,0,0,0,0,1,1,0,.000,14.2,11,2,14,8.59,7,1,1,0,7,7,.204,2.00,1.23,ミネソタ・ツインズ
18,66,ホルヘ・アルカラ,6.23,11,0,0,0,0,0,1,2,0,.000,17.1,14,5,16,8.31,10,1,0,0,13,12,.222,1.60,1.38,ミネソタ・ツインズ
19,71,ジョバニ・モラン,5.31,43,0,0,0,0,2,2,9,0,.500,42.1,35,3,48,10.20,27,0,2,0,27,25,.226,1.78,1.46,ミネソタ・ツインズ
20,74,ジョシュ・ウィンダー,4.15,19,0,0,0,0,2,1,1,1,.667,34.2,35,3,28,7.27,14,0,1,0,16,16,.267,2.00,1.41,ミネソタ・ツインズ
21,77,ブライソン・サンズ,3.74,15,0,0,0,0,0,0,0,0,.000,21.2,20,4,21,8.72,13,0,3,0,10,9,.235,1.62,1.52,ミネソタ・ツインズ
22,78,シメオン・ウッズリチャードソン,9.64,1,0,0,0,0,0,0,0,0,.000,4.2,7,1,5,9.64,3,0,0,0,5,5,.350,1.67,2.14,ミネソタ・ツインズ
23,81,ジョーダン・バラゾビック,4.44,18,0,0,0,0,1,0,2,0,1.000,24.1,26,5,17,6.29,12,0,3,0,13,12,.274,1.42,1.56,ミネソタ・ツインズ
24,83,マット・キャンテリノ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ミネソタ・ツインズ
25,87,ホセ・デレオン,4.67,12,1,0,0,0,0,1,0,0,.000,17.1,16,2,17,8.83,5,1,0,0,10,9,.250,3.40,1.21,ミネソタ・ツインズ
26,50,ウィリ・カストロ,11.57,3,0,0,0,0,0,0,0,0,.000,2.1,3,0,0,0.00,2,0,0,0,3,3,.375,0.00,2.14,ミネソタ・ツインズ
27,16,ジョーダン・ルプロー,13.50,2,0,0,0,0,0,1,0,0,.000,1.1,1,1,0,0.00,0,1,1,0,3,2,.200,0.00,0.75,ミネソタ・ツインズ
0,17,大谷翔平,3.14,23,23,1,1,12,10,5,0,0,.667,132,85,18,167,11.39,55,11,12,0,50,46,.184,3.04,1.06,ロサンゼルス・エンゼルス
1,28,アーロン・ループ,6.10,55,0,0,0,0,2,3,9,1,.400,48.2,65,6,45,8.32,20,2,2,1,37,33,.313,2.25,1.75,ロサンゼルス・エンゼルス
2,31,タイラー・アンダーソン,5.43,27,25,0,0,7,6,6,0,0,.500,141,146,20,119,7.60,64,7,6,2,90,85,.266,1.86,1.49,ロサンゼルス・エンゼルス
3,40,サム・バックマン,3.18,11,0,0,0,0,1,2,2,1,.333,17,17,0,14,7.41,11,1,3,0,7,6,.262,1.27,1.65,ロサンゼルス・エンゼルス
4,41,カーソン・フルマー,2.70,3,1,0,0,0,1,1,0,0,.500,10,6,1,6,5.40,4,1,1,1,3,3,.176,1.50,1.00,ロサンゼルス・エンゼルス
5,43,パトリック・サンドバル,4.11,28,28,0,0,8,7,13,0,0,.350,144.2,145,12,128,7.96,74,4,5,0,89,66,.256,1.73,1.51,ロサンゼルス・エンゼルス
6,44,ベン・ジョイス,5.40,12,0,0,0,0,1,1,4,0,.500,10,9,1,10,9.00,9,1,1,0,6,6,.243,1.11,1.80,ロサンゼルス・エンゼルス
7,46,ジミー・ハーゲット,4.66,29,1,0,0,0,2,4,6,0,.333,29,33,7,26,8.07,8,2,0,0,15,15,.282,3.25,1.41,ロサンゼルス・エンゼルス
8,47,グリフィン・キャニング,4.32,24,22,0,0,8,7,8,0,0,.467,127,121,22,139,9.85,36,5,4,0,62,61,.245,3.86,1.24,ロサンゼルス・エンゼルス
9,48,リード・デトマーズ,4.48,28,28,0,0,9,4,10,0,0,.286,148.2,141,19,168,10.17,60,13,7,0,81,74,.248,2.80,1.35,ロサンゼルス・エンゼルス
10,51,ハイメ・バリア,5.68,34,6,0,0,0,2,6,2,0,.250,82.1,91,20,62,6.78,30,2,4,1,63,52,.277,2.07,1.47,ロサンゼルス・エンゼルス
11,53,カルロス・エステベス,3.90,63,0,0,0,0,5,5,2,31,.500,62.1,62,7,78,11.26,31,5,1,0,34,27,.254,2.52,1.49,ロサンゼルス・エンゼルス
12,54,ホセ・スアレス,8.29,11,7,0,0,0,1,3,2,0,.250,33.2,46,10,28,7.49,20,1,2,0,32,31,.324,1.40,1.96,ロサンゼルス・エンゼルス
13,58,デービス・ダニエル,2.19,3,0,0,0,0,1,1,0,0,.500,12.1,7,1,9,6.57,9,0,1,0,3,3,.167,1.00,1.30,ロサンゼルス・エンゼルス
14,58,ビクトル・メデロス,9.00,3,0,0,0,0,0,0,0,0,.000,3,5,0,3,9.00,3,1,0,0,3,3,.417,1.00,2.67,ロサンゼルス・エンゼルス
15,59,ホセ・ソリアーノ,3.64,38,0,0,0,0,1,3,15,0,.250,42,33,4,56,12.00,23,7,2,1,22,17,.214,2.43,1.33,ロサンゼルス・エンゼルス
16,60,アンドルー・ワンツ,3.89,27,3,0,0,0,2,0,4,0,1.000,39.1,28,4,33,7.55,15,1,0,0,18,17,.197,2.20,1.09,ロサンゼルス・エンゼルス
17,61,オースティン・ウォーレン,5.40,2,0,0,0,0,1,0,0,0,1.000,1.2,2,1,2,10.80,0,0,0,0,1,1,.333,0.00,1.20,ロサンゼルス・エンゼルス
18,63,チェース・シルセス,3.96,16,8,0,0,1,4,1,1,0,.800,52.1,41,9,56,9.63,26,2,5,1,26,23,.212,2.15,1.28,ロサンゼルス・エンゼルス
19,65,ホセ・キハダ,6.00,10,0,0,0,0,0,1,5,4,.000,9,8,0,8,8.00,3,2,0,0,7,6,.222,2.67,1.22,ロサンゼルス・エンゼルス
20,66,コールトン・イングラム,8.44,5,0,0,0,0,0,0,0,0,.000,5.1,8,2,7,11.81,5,0,0,0,7,5,.333,1.40,2.44,ロサンゼルス・エンゼルス
21,68,ホセ・マルテ,8.68,10,0,0,0,0,0,0,1,0,.000,9.1,14,3,7,6.75,7,0,1,0,10,9,.359,1.00,2.25,ロサンゼルス・エンゼルス
22,71,ケルビン・カセレス,6.75,2,0,0,0,0,0,0,0,0,.000,1.1,2,0,1,6.75,2,0,1,0,1,1,.400,0.50,3.00,ロサンゼルス・エンゼルス
23,73,クリス・ロドリゲス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ロサンゼルス・エンゼルス
24,74,ジョナサン・ディアス,10.29,4,1,0,0,0,0,0,0,0,.000,7,13,0,4,5.14,7,2,0,0,11,8,.419,0.57,2.86,ロサンゼルス・エンゼルス
25,78,ケニー・ローゼンバーグ,3.82,7,3,0,0,1,2,2,0,0,.500,33,35,3,29,7.91,14,1,0,1,14,14,.267,2.07,1.48,ロサンゼルス・エンゼルス
26,5,エデュアルド・エスコバル,2.45,3,0,0,0,0,0,0,0,0,.000,3.2,2,0,0,0.00,1,1,0,0,2,1,.154,0.00,0.82,ロサンゼルス・エンゼルス
27,4,ブレット・フィリップス,0.00,1,0,0,0,0,0,0,0,0,.000,0.1,1,0,0,0.00,1,0,0,0,0,0,.500,0.00,6.00,ロサンゼルス・エンゼルス
0,16,ショーン・ニューカム,3.00,7,2,0,0,0,1,1,0,0,.500,15,8,1,17,10.20,9,2,1,0,5,5,.160,1.89,1.13,オークランド・アスレチックス
1,17,デビン・スウィート,10.38,7,0,0,0,0,1,0,0,0,1.000,8.2,10,4,6,6.23,6,2,0,0,10,10,.286,1.00,1.85,オークランド・アスレチックス
2,29,オースティン・プルイット,2.98,38,6,0,0,0,2,6,4,0,.250,48.1,44,5,30,5.59,12,1,1,0,18,16,.243,2.50,1.16,オークランド・アスレチックス
3,30,チャド・スミス,6.59,10,0,0,0,0,1,2,0,0,.333,13.2,15,2,9,5.93,7,2,1,0,10,10,.294,1.29,1.61,オークランド・アスレチックス
4,31,ザック・ニール,6.67,14,2,0,0,0,1,1,0,0,.500,27,30,8,25,8.33,14,2,0,0,22,20,.280,1.79,1.63,オークランド・アスレチックス
5,32,ジェームス・キャプリーリアン,6.34,14,11,0,0,3,2,6,0,0,.250,61,66,9,57,8.41,31,5,3,0,45,43,.274,1.84,1.59,オークランド・アスレチックス
6,35,ジョー・ボイル,1.69,3,3,0,0,2,2,0,0,0,1.000,16,8,1,15,8.44,5,0,0,0,4,3,.148,3.00,0.81,オークランド・アスレチックス
7,38,ＪＰ・シアーズ,4.54,32,32,0,0,9,5,14,0,0,.263,172.1,165,34,161,8.41,53,16,2,0,90,87,.249,3.04,1.26,オークランド・アスレチックス
8,39,カイル・ミュラー,7.60,21,13,0,0,0,1,5,0,0,.167,77,112,16,56,6.55,39,3,3,1,65,65,.346,1.44,1.96,オークランド・アスレチックス
9,40,ヤクセル・リオス,37.80,3,0,0,0,0,0,0,0,0,.000,1.2,3,1,2,10.80,6,0,2,0,7,7,.375,0.33,5.40,オークランド・アスレチックス
10,45,リチャード・ラブレディ,4.63,27,0,0,0,0,0,3,4,0,.000,23.1,15,3,24,9.26,10,3,0,0,13,12,.188,2.40,1.07,オークランド・アスレチックス
11,46,ルイス・メディナ,5.42,23,17,0,0,3,3,10,0,0,.231,109.2,109,14,106,8.70,57,8,11,2,73,66,.255,1.86,1.51,オークランド・アスレチックス
12,47,ドリュー・ルシンスキー,9.00,4,4,0,0,0,0,4,0,0,.000,18,27,5,6,3.00,14,1,0,0,22,18,.346,0.43,2.28,オークランド・アスレチックス
13,50,テイラー・スコット,5.60,18,2,0,0,0,0,0,0,0,.000,17.2,23,3,17,8.66,10,3,1,0,12,11,.311,1.70,1.87,オークランド・アスレチックス
14,53,エンジェル・フェリペ,4.20,14,0,0,0,0,1,1,4,0,.500,15,6,0,19,11.40,13,1,1,0,7,7,.120,1.46,1.27,オークランド・アスレチックス
15,54,カービー・スニード,4.63,15,0,0,0,0,1,2,7,0,.333,11.2,14,1,9,6.94,6,0,3,0,7,6,.280,1.50,1.71,オークランド・アスレチックス
16,55,エイドリアン・マルティネス,4.75,22,1,0,0,0,0,2,1,0,.000,55,59,8,47,7.69,19,5,4,0,31,29,.278,2.47,1.42,オークランド・アスレチックス
